video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"awO2rtNSkOE","UMA PERDA - DOAÇÃO - NOVA TENTATIVA - FAMÍLIA BACCHI - O REALITY","2019-11-24T09:45:02.000Z","UCgAaJ0xLAnCcyOFmHUv-D5g","Karina Bacchi","22","19.30.11","Familia|Karina Bacchi|Familia Bacchi|Enrico Bacchi|Amaury Nunes|Ong florescer|Grao de Gente|irmao Karina Bacchi|Nadia Bacchi|FIV|Gravidez|Reality|Paraisopolis","293344","22306","141","668","https://i.ytimg.com/vi/awO2rtNSkOE/default.jpg","False","False","Neste episodio falamos sobre uma perda familiar, mostramos uma doação muito generosa da Grão de Gente, e se inicia uma nova tentativa de aumentar a família"
"kffj4It3S_8","Previsões dos Signos | HORÓSCOPO 24/11 a 30/11","2019-11-24T12:15:00.000Z","UCX-VMYv-khu7xiWZd4QWz3Q","André Mantovanni","22","19.30.11","previsõesdossignos|horoscopo|astraldasemana|aries|touro|gemeos|cancer|leao|virgem|sagitario|capricornio|aquario|peixes|escorpiao|libra|tvband|melhordatarde|prosperidade|astrologia|astrology|zodiac|zodiaco|taro|ceudasemana","85847","0","0","272","https://i.ytimg.com/vi/kffj4It3S_8/default.jpg","False","True","André Mantovanni11 3663-1775 / 97068-6307Site: https://www.andremantovanni.com.brInstagram: https://www.instagram.com/andremantovanniFacebook: https://www.facebook.com/andremantovannioficialLoja Seu Astral: http://www.lojaseuastral.com.br/"
"2wV9BriaQbM","Hungria Hip Hop - Primeiro Milhão (Official Music Video)","2019-11-22T20:00:11.000Z","UCAI8SmRbXgSpP8Zo3xZbxzQ","OficialHungria","10","19.30.11","hungria hip hop|não troco|lembranças|um pedido|dubai|pacificadores|onerpm|beijo com trap|brazilian trap|primeirão milhão|videoclipe oficial|best produções|nova música hungria|hungria 2019","6634736","544482","10109","13895","https://i.ytimg.com/vi/2wV9BriaQbM/default.jpg","False","False","Ouça em todas as plataformas: http://bit.ly/2riQLT6Best Produções ArtísticasInstagram: https://www.instagram.com/hungria_oficialTwitter: https://twitter.com/hungriaoficialDownload: http://palcomp3.com/hungriahiphopInscreva-se : http://youtube.com/OficialHungriaFacebook: https://www.facebook.com/hungriaoficialSite: http://hungriahiphop.com.br#HungriaHipHop #PrimeiroMilhão #SóOsMlkdeFé-- Ficha Técnica:Compositores: Hungria, Neguim (Pacificadores)Produção Musical: Neguim (Pacificadores)Direção: Mateus RigolaProdução: Luan RaphaelProdução Executiva: Eduardo Bastos (BEST) / Márcio Rolim (MVR) Edição: Mateus RigolaRoteiro: Mateus Rigola, Eduardo Bastos, HungriaAssistente de Direção: Deivide LemeAssistente de Produção: Henrique Gomes e Rodrigo MadrugaFigurino: Léo Bronks e Emerson TimbaFotografia Making of: Gabriel BrasilMaking of Tigre: Vinny HendrixDrone: Gabriel Brasil / Banco de imagemMake: Tatiana BombardaDireção de arte (Tigre): Zaira MariahCasting: Thaynara Carvalho Tatuadora: Tainá FreitasModelos: Trigêmeas Dantas (Adriana, Andréia e Alessandra)Iluminação Favela: Mac 2Motorista Executivo: Júlio e PriscilaMotorista Van: Bruno Fechamento e ErivaldoLocacão Balada: Oh FreguêsProdutor Balada: Bruno GottliebBarbeiro Balada: Breno Art BarberLocacão Favela: MarconeProdutor e Casting Favela: Vovô e ErickLocacão Tigre: Animais, Cinema e CIATrigresa: PrincesaAdestrador: Gilberto Miranda"
"xHhQ9nVKra0","PEDRO SAMPAIO - SENTADÃO ( ft. Felipe Original & JS)","2019-11-22T21:00:12.000Z","UCMbytiCiUSKLHhikpOIsbxQ","PEDRO SAMPAIO","10","19.30.11","pedrosampaio|pedro sampaio|sentadão|sentadao|musicanovapedro|olha o movimento que ela faz|hit|musica do ano|funk|brega funk|pe dro sam pai o|chão|felipe original|js|essa danada|musica nova pedro|vai menina|bota pra tremer|no beat ela vem|fica a vontade|novo hit|mashup|live edit","3608427","166049","1798","2156","https://i.ytimg.com/vi/xHhQ9nVKra0/default.jpg","False","False",":: Ouça #Sentadão nas plataformas digitais, Spotify, Deezer, Apple Music e outros: https://lnk.to/sentadao:: FOLLOW ME #PedroSampaio ::Instagram: https://www.instagram.com/pedrosampaioTwitter: https://twitter.com/DjPedroSampaioFacebook: https://www.facebook.com/djpedrosampaio/:: Ouça essa música e outros hits na playlist:  http://bit.ly/playlistnobeatelavemLetra:Instigada, essa danadaMovimenta e vem por cimaVai Sentando,Re, RebolandoVai, Vai, SentandoRe, RebolandoVai!Instigada essa danada Movimenta e vem por cimaVai SentandoRe, RebolandoVai, Vai, Vai, Vai, Vai...(x2)SentadãoSentadãoOlha o movimento que ela faz jogando esse bundão no chãoChão, chão, chão, chão, ChãoJogando o seu bundão nochão, chão, chão, chão, chãoSentadão (3x)Batida envolvente,na malemolênciaNo Beat, ela senta e representa,Senta Senta...SentadãoSentadãoFelipe Original, fala tu que eu tô cansadoPE DRO SAM PAI Ovai! ....Ficha TécnicaProdução: Pedro Sampaio/JS o Mão de Ouro/ Pablo Bispo / Ruxell e Sergio SantosComposição: Pedro Sampaio / Felipe original /JS / Sergio Santos /Pablo Bispo / Ruxell"
"h34udU8Kh6I","Velório de Gugu será aberto ao público na Assembleia Legislativa de São Paulo","2019-11-23T20:41:47.000Z","UCeHsnxC0B4HukzrxkF9ofbw","CidadeAlertaRecord","25","19.30.11","Luiz Bacci|Cidade Alerta|Percival|Percival de Souza|bacci|record tv|rede record|record","280350","6796","235","246","https://i.ytimg.com/vi/h34udU8Kh6I/default.jpg","False","False","Direto da porta do Hospital Orlando Health, para onde Gugu foi levado após um acidente doméstico e onde foi declarada sua morte, o repórter Fábio Menegatti traz as últimas informações sobre o velório do apresentador. O corpo deve chegar ao Brasil por volta de quarta-feira (27), mas a data ainda não é certa. Nosso Whatsapp: https://cidadealerta.r7.com/whatsappInscreva-se no canal Cidade Alerta:   http://r7.com/0FhvAssista às íntegras no PlayPlus:   https://www.playplus.comFacebook:    https://www.facebook.com/CidadeAlertaRecord/Instagram: https://www.instagram.com/cidadealerta/   Twitter:   https://twitter.com/cidadealertaSite oficial:   https://recordtv.r7.com/cidade-alerta#CidadeAlerta #Gugu"
"htc1z4Uv0HA","Gustavo Mioto - COM OU SEM MIM - DVD Ao Vivo Em Fortaleza","2019-11-22T14:00:12.000Z","UCCCIzjqbX7psrn0HYG50phg","Gustavo Mioto","10","19.30.11","Gustavo Mioto|Impressionado os anjos|lançamento|música sertaneja|baixar música sertaneja|novo dvd de|sertanejo universitário|baixar mp3|música para baixar|playlist sertaneja|gustavo mioto impressionando os anjos|pro nosso bem|lançamentos sertanejos|sertanejo 2019|lançamentos sertanejos 2019|ouvir sertanejo|dvd sertanejo|top sertanejo|melhores sertanejos|novos sertanejos|com ou sem mim|gustavo mioto com ou sem mim|ao vivo em fortaleza","4623117","139645","1218","3118","https://i.ytimg.com/vi/htc1z4Uv0HA/default.jpg","False","False","Se inscreva no canal e ative o 🔔 de notificações pra receber todos os conteúdos em primeira mão!Ouça COM OU SEM MIM em todas as plataformas digitais: https://onerpm.lnk.to/Com-ou-sem-mimGustavo Mioto - COM OU SEM MIM - DVD Ao Vivo Em FortalezaCompositores: Gustavo Mioto, Edu Valim, Renan ValimSe você não me disser a verdadeNão tem como eu ajudar, minha metadeSe tem outro em meu lugarSe você quer colocarTe deixo livre pra viverNão prometo te esperarCoração vai cicatrizarE uma hora eu vou te esquecerSe era medo de me machucarJá tem o meu perdãoTá esperando o que?Só quero que você seja felizCom ou sem mimE quando der saudade e for dormirCom ou sem mimE quando perceber que eu não tôE que não vai achar um outro amorVai ter que aceitar que é assimCom ou sem MimRedes Sociais:Instagram: https://www.instagram.com/gustavopmiotoFacebook: https://www.facebook.com/gumiotoTwitter: https://twitter.com/gustavopmioto#GustavoMioto #ComOuSemMim #DVDAoVivoEmFortaleza"
"G7cpD_36Org","Highlights Real Madrid vs Real Sociedad (3-1)","2019-11-23T22:47:44.000Z","UCTv-XvfzLX3i4IGWAm4sbmA","LaLiga Santander","17","19.30.11","española|oficial|soccer|football|spanish league|laliga|resumen|highlight|Real Madrid vs Real Sociedad 3-1|sp:st=soccer|sp:vl=en|sp:dt=2019-11-23T20:00:00Z|sp:ti:home=rma|sp:ti:away=rso|sp:ty=high|sp:or=2|sp:li=liga|hl|highlights|matchday|Gareth Bale|Bale|Sergio Ramos|Willian José|Willian Jose|Zidane|Imanol Alguacil|Odegaard|Isak|Zubeldia|Hazard|Courtois|Remiro|Oyarzabal|Santiago Bernabéu|Santiago Bernabeu|Mendy","1701990","9732","486","552","https://i.ytimg.com/vi/G7cpD_36Org/default.jpg","False","False","Great win of Real Madrid against Real Sociedad with goals of Benzema, Fede Valverde and Modric and achieves the second position of the league #RealMadridRealSociedad J14 LaLiga Santander 2019/2020Subscribe to the Official Channel of LaLiga Santander in HD | 2019-11-23 00.00h | J14 | RMA | RSOLaLiga Santander on YouTube: http://goo.gl/Cp0tCLaCopa on YouTube: http://bit.ly/1P4ZriPLaLiga SmartBank on YouTube: http://bit.ly/1OvSXbiFacebook: https://www.facebook.com/LaLigaTwitter: https://twitter.com/LaLigaInstagram: https://instagram.com/laligaGoogle+: http://goo.gl/46Py9"
"B77FQjm21vc","GANHEI DE UM PROFISSIONAL? - PES 2020","2019-11-22T20:16:20.000Z","UCU7uY3wCPh9j39KXzOpqNaw","Julio Cocielo","24","19.30.11","canalcanalha|vlog|julio|cocielo|soloadois|#canalharesponde|copacirrose|pintoplays|@canalcanalha|@juliococielo|nostalgia|bomba patch|PES 06|ronaldinho|kaka|ronaldo|futebol|gameplay|videogame|classico|winning eleven|brasileirão|challenge|playstation|musica bomba patch|champions|gols|league|liga|desimpedidos|youtube|bolas|pinguins|dinossauros|pes06|pes 2020|guifera|PLAYSTATIONS","1466449","232553","1211","2678","https://i.ytimg.com/vi/B77FQjm21vc/default.jpg","False","False","Baixe o APPITO: https://appito.app.link/cocieloCompre PES 2020: http://j.mp/PES2020cocieloCLIQUE EM GOSTEI, FAVORITE, COMENTE E SE INSCREVA!OUTROS CANAIS: CANAL REVERSÃO: https://www.youtube.com/channel/UCyEHckavb7hMh5f8j4WEiIgCANAL CANALHA: https://www.youtube.com/user/CanalCanalhaCANAL TACIELO: https://www.youtube.com/channel/UCS0HnVAJqgJ3VZkluCZEbIQREDES SOCIAIS:MEU INSTAGRAM: https://www.instagram.com/cocielo/MEU TWITTER: https://twitter.com/cocieloMINHA PAGINA https://www.facebook.com/CanalCanalhaMEU FACEBOOK https://www.facebook.com/juliococielo#Cocielo #PES20"
"AFR7XLzbgMw","Avine Vinny, Dilsinho - Me Valoriza (Ao Vivo)","2019-11-22T14:01:32.000Z","UCoza7qI31i-pjYvKZoqU37w","AvineVinnyVEVO","10","19.30.11","avine vinny|me valoriza|avine e dilsinho|avine|avine vini|avine viny|avine me valoriza|avine valoriza|avine vinny 2019|avine vinny 2020|avine vinny repertório|avine vinny verão|avine vinny ao vivo|Avine Vinny|Dilsinho|Forró|Me Valoriza|Sony Music Entertainment","1552366","41717","453","471","https://i.ytimg.com/vi/AFR7XLzbgMw/default.jpg","False","False","Vídeo Oficial de Me Valoriza (Ao Vivo) de Avine Vinny com Dilsinho.A faixa faz parte do projeto Ávine em Sampa. Ouça agora: https://smb.lnk.to/MeValorizaOuça o álbum completo: https://smb.lnk.to/AvineEmSampaINSCREVA-SE NO MEU CANAL: http://bit.ly/AVINEYOUTUBEConecte-se com Avine Vinny:▶ Youtube: https://www.youtube.com/avinevinny▶ Facebook: https://www.facebook.com/avinevinny▶ Instagram: https://www.instagram.com/avinevinny▶ Twitter: https://twitter.com/avinevinnyLetra: Me Valoriza(Vinicius Poeta / Daniel Caon / Hiago Nobre / Bruno Sucesso)Tá deixandoO meu coração ter dúvidas da genteTá deixando a desejarBrincando com o que a gente senteE o que é que custaEm algumas brigas cê abaixar a guardaNão vai tirar pedaçoMe pedir desculpaTodo casal vai ter fase ruim, mas passaCuida melhor da gente, eu não vou aguentar isso pra sempreMe valorizaNão deixa eu criar coragem pra dizer adeusMe ValorizaNão deixa pra usar seu eu te amo, depois que perder o meuMe valorizaNão deixa eu criar coragem pra dizer adeusMe ValorizaNão deixa pra usar seu eu te amo, depois que perder o meu"
"Vz5MORzIups","Anunciada a morte do apresentador Gugu Liberato","2019-11-23T00:56:50.000Z","UCmpHPgeCBgvk_fDXZQKsnAA","Jornal da Record","25","19.30.11","Celso Freitas|Adriana Araújo|Jornal da Record|Rede Record|gugu","772529","24567","1025","3799","https://i.ytimg.com/vi/Vz5MORzIups/default.jpg","False","False","Nota oficial divulgada pela família na noite desta sexta-feira (22) dá detalhes do acidente doméstico ocorrido com Gugu em Orlando, nos Estados Unidos, e dos procedimentos médicos realizados desde então.Foi constatada a morte encefálica do apresentador e, atendendo a uma vontade dele, a família autorizou a doação de todos os órgãos. Ele deixa três filhos, João Augusto de 18 anos e as gêmeas Marina e Sophia de 15 anos.Nosso Whatsapp: https://jornaldarecord.r7.com/whatsappInscreva-se no canal Jornal da Record:   http://r7.com/mYfxAssista às íntegras no PlayPlus:   https://www.playplus.comFacebook:   https://www.facebook.com/JornalDaRecord/Instagram:    https://www.instagram.com/jornaldarecord/ Twitter:    https://twitter.com/jornaldarecordSite oficial:    https://noticias.r7.com/jr-na-tv#JornaldaRecord #Jornalismo #Gugu"
"cJnDa00kisI","Diego & Victor Hugo, Saia Rodada - Pisadinha ft. Saia Rodada","2019-11-22T14:00:59.000Z","UCxQluRbQF3JzVH7zS6uX0cQ","DiegoEVictorHugoVEVO","10","19.30.11","diego e victor hugo|pisadinha|devh|diego e victor hugo pisadinha|diego e victor hugo e saia rodada|diego e vitor hugo|saia rodada pisadinha|sertanejo 2020|diego e victor hugo 2019|diego e victor hugo 2020|diego e victor hugo nova|diego e victor hugo com grave|diego e victor hugo karaoke|Country/Sertanejo|Diego & Victor Hugo|Saia Rodada|Pisadinha|Sony Music Entertainment","2365761","51457","786","719","https://i.ytimg.com/vi/cJnDa00kisI/default.jpg","False","False","Vídeo oficial de Pisadinha do Diego & Victor Hugo com participação do Saia Rodada.INSCREVA-SE NO NOSSO CANAL: https://SMB.lnk.to/DiegoeVictorHugoYouTube Letra: Pisadinha Murilo Huff/ Bruno Cesar/ Ricardo Vismarck/ Ronael(Warner/ RR Music/ Huff Music)Tô parado aqui na BRNum boteco de beira de estradaCelular sem sinal de internetA saudade hoje tá bloqueadaAqui bebe cerveja no copo de requeijãoLugar perfeito pra quem tá sem coraçãoE a trilha sonora dos abandonadosÉ por conta do fulano e seus tecladosE quando toca a pisadinhaEsse toquinho me judiaEu lembro que ela pisa pisa na minha vidaE quando toca a pisadinhaEsse toquinho me judiaEu lembro que ela pisa pisa na minha vidaA desamada pisaDireção de Vídeo: Alex A1Direção de Áudio: Junior MeloProdução: A1 FilmesSiga Diego & Victor Hugo nas redes sociais!https://www.facebook.com/diegoevictorhugo https://www.instagram.com/DiegoeVictorHugo https://twitter.com/DeVHOficial http://diegoevictorhugo.com.br"
"uH-Ma2cJM74","Dia de Decisão FLAMENGO x RIVER PLATE Final da Copa LIBERTADORES da América 2019","2019-11-23T11:30:05.000Z","UCjwhDWhSBnduFrVYnzTyiBQ","RALPH MAIS10","17","19.30.11","flamengo|libertadores|copa libertadores da america|mengo|mengão|fla|crf|srn|campanha|final|final da libertadores|o flamengo|torcida|nação|sonho da nação|nação rubro negra|jorge jesus|gabigol|bruno henrique|gerson|river plate|flamengo x river plate|decisão|gallardo|gallardo river","344645","22544","418","721","https://i.ytimg.com/vi/uH-Ma2cJM74/default.jpg","False","False","Hoje é dia de Decisão na Copa Libertadores da AméricaO Flamengo, tem gerson,gabigol,bruno henrique,e jorge jesus!River plate conta com a magia do técnico gallardoa final será em lima, quem vai ganhar?Promova sua marca, empresa ou produto, entre em contato ↴contatoralphmaisdez@gmail.comDia de Decisão FLAMENGO x RIVER PLATE Final da Copa LIBERTADORES da América 2019"
"D1cVJRztOfE","ESTICOU BAILÃO I TOGURO I MC DN I CLIPE OFICIAL","2019-11-23T00:00:11.000Z","UCEI44xNfQmAukxMf1kW8d5g","Em busca do shape inexplicável","22","19.30.11","TOGURO|TIAGO TOGURO|ZYZZ|CARRO TURBO|GOL QUADRADO TURBO|FUNK|MC DN|GR6|KOND|KONDZILLA","544042","78869","3580","4786","https://i.ytimg.com/vi/D1cVJRztOfE/default.jpg","False","False","INSTAGRAM @TOGUROINSTAGRAM @MCDNOFCLETRA DA MUSICA Final de semana chegou desentoca os foguetes e vamos pra pistas cheio de tatoo pelo corpo com Juju no rosto impressiona as bandida Na garupa um rabetao com aquela dart na face mizuneira tá no pé short mostrando a popa agora ficou chave (REFRÃO) 2X Esticou bailão bailão esticou bailão bailão lancei a BMZERA vendi a tenera i agora eu to di robozão vai com calma não se emociona nãoCONTRATE O MC DNWHATSAPP DD11 95944-2775"
"SdDdBOOrGtk","Hugo e Guilherme -  Baba de Ex - DVD Hugo e Guilherme Comanda","2019-11-22T13:59:57.000Z","UClGt31UbcgINSaH1ZHuFLxA","Hugo e Guilherme","10","19.30.11","hugo e guilherme|henrique e juliano|maiara e maraisa|na maldade|imagina|no pelo|hugo|guilherme|sucesso sertanejo|lançamento|comanda|hugo e guilherme comanda|bar|baba de ex|ex|baba|música nova de hugo e guilherme|marília mendonça","1417818","21029","189","400","https://i.ytimg.com/vi/SdDdBOOrGtk/default.jpg","False","False","#HugoeGuilherme #ComandaOuça e baixe nas plataformas digitais:https://SomLivre.lnk.to/Baba_de_Ex_Ao_VivoPara shows: (62) 3241-7163 / (62) 99906-6677shows@hugoeguilherme.com.br[Letra]Baba de ExCompositores: Waleria Leão/ Vinni Miranda/ Rafael Quadros/ Kleber Paraíba/Oi, quem já foi amor sempre apareceQuem faz bem feito a gente não esqueceVem sempre aqui Ou faz tempo que me persegueTô sabendo que já tem alguém que te completaMas pela sua visita não dá o que você precisaE não sabe te dominar, tá buscando ajuda em outro lugarTipo minha boca, tipo minha camaVeio pegar baba de ex porque o da vezNão ta fazendo amor gostoso como a gente fezVeio pegar baba de ex porque o da vezNão aguenta umazinha, imagina duas, trêsProdução Musical: Ivan MiyazatoDireção de Vídeo: Anselmo Troncoso"
"K7V17BeZAf4","Experiências","2019-11-19T01:44:21.000Z","UCwVzFkXszeP__iWXNV2EjhA","bradesco","24","19.30.11","[none]","16591176","27422","13742","1125","https://i.ytimg.com/vi/K7V17BeZAf4/default.jpg","False","False","Abra sua conta sem tarifa pelo APP!"
"YPzx-5PSML8","Canção e Louvor - Calmaria","2019-11-22T15:00:16.000Z","UC9ub6coUFOE9BgT6r0PcEWA","duplacancaoelouvor","10","19.30.11","calmaria|cancao e louvor|claudia cancao|clipe oficial|maravilhoso|eu cuido de ti|lançamento gospel|pentecostal|pop|musica calma|gospel song|musica gospel|lancamentos 2019|claudio canção|independente|Maravilhoso","505822","33866","241","1277","https://i.ytimg.com/vi/YPzx-5PSML8/default.jpg","False","False","Videoclipe oficial da canção Calmaria, da Dupla Canção e Louvor.Ouça em sua plataforma favorita: https://onerpm.lnk.to/SingleCalmaria---Musica integrante do Album Maravilhoso.Ouça completo em sua plataforma favorita: https://onerpm.lnk.to/Maravilhoso---Interpretes: Canção e Louvor (Cláudia e Claudio)Autoria: Claudia CançãoProdução Musical: Rony BarbosaVídeo: BME Multimedia - Thiago MakieRoteiro : Thiago Makie e Claudia CançãoProdução: Claudia CançãoAssistente de Produção: Elida Regis e Joás SilvaProdução Artística (Campanha e Capa): Aleson CostaFotos: Wendel SantosBase do  clipe gravada em Porto de Galinhas - PEAgradecimentos especiais ao suporte de Jatiacypaz e aos jangadeiros, João, Arlindo, Rael, Ailton e Samuel.Atores do Clipe: Atriz Principal: Monik LandraMãe: Katarina GabrielaChefe na Lanchonete: Jonatas RodriguesCliente: Gabriela MeloLocações Mercadinho LunaMax VarejãoMarco Zero Recife---LETRA: Planos frustrados, dias nubladosMe pergunto: Por que foi que eu sonhei?Mar agitado, tempo fechadoJá não faz sentido as rotas que traceiMas o dono deste marTambém é meu donoEle não me abandonouEu sei, Está me ensinandoMe ensinando a dependerMe ensinando a confiarE até a perceberQuando é hora de pararNão parar de avançarMas parar pra lhe escutarE entender que lá de cimaMinha rota Ele vêE altera o caminhoE da rumo ao barquinhoE assim me guiará ao lugar seguroA calmariaTenho a promessa de quem não erraQue do outro lado simEu chegareiNão estou sozinhoTenho comigoA quem nada lhe resiste pois é reiSim o dono deste marTambém é teu donoEle não te abandonouEu sei, esta te ensinandoTe ensinando a dependerTe ensinando a confiarE até perceberQuando é hora de pararNão parar de avançarMas parar pra lhe escutarE entender que la de cimaTua rota ele vêE altera o caminhoE da rumo ao barquinhoE assim te guiará ao lugar seguroA calmaria #Calmaria"
"wWEFwuMQK6A","Hoje em Dia promove reencontro entre Netto e Aricia","2019-11-22T15:03:46.000Z","UCN-opsqqDunWO6h5uCp9Y4g","Hoje em Dia","24","19.30.11","hoje em dia|record tv|rede record|record|césar filho|ticiane pinheiro|ana hickmann|renata alves|Record|Hoje em Dia|Entretenimento|notícias|César Filho|Ticiane Pinheiro|Ana Hickmann","553503","15605","487","1417","https://i.ytimg.com/vi/wWEFwuMQK6A/default.jpg","False","False","O Hoje em Dia preparou um reencontro emocionante entre Netto e seu amor durante o jogo, Aricia. O reencontro foi através de uma surpresa, já que ele não esperava que ela estivesse escondida no estúdio esperando o momento certo para aparecer. Enquanto matava as saudades de Aricia, sua mãe e seu irmão entrarem no programa e emocionaram o ex-peão. Para assistir ao conteúdo na íntegra, acesse o PlayPlus.comInscreva-se no canal Hoje em Dia:   http://r7.com/DUqwAssista às íntegras no PlayPlus:   https://www.playplus.comFacebook:    https://www.facebook.com/ProgramaHojeEmDia/Instagram:    https://www.instagram.com/hojeemdia/Twitter:   https://twitter.com/hojeemdiaSite oficial:    https://recordtv.r7.com/hoje-em-dia#HojeemDia #"
"x4svdDDLVow","GUGU NO PÂNICO, UMA HOMENAGEM | MELHORES MOMENTOS","2019-11-23T00:49:50.000Z","UCfxWYi2wFh4ma2uUCcH7VKg","Programa Pânico","24","19.30.11","panico na band|programa panico|programa|panico|completo|hd|band|tv|teve|televisao|radio|jovem|pan|humor|comedia|trolagem|trollagem|pegadinha|trote|prank|parodia|imitacao|materia|reportagem|reporter|imitador|zoeira|zueira|brincadeira|entrevista|investigativa|panicat|youtuber|melhores|momentos|best|of|canal|oficial|gugu|morte|orlando|liberato","775690","55462","354","1628","https://i.ytimg.com/vi/x4svdDDLVow/default.jpg","False","False","Pânico no Youtube#Homenagem #GuguLiberato #1959a2019 #Gugu-------------------------------------------------------------------------------Inscreva-se agora: http://bit.ly/InscrevaSePanicoInstagram: http://bit.ly/InstagramPanicoFacebook: http://bit.ly/FacebookPanicoTwitter: http://bit.ly/TwitterPanico-------------------------------------------------------------------------------"
"skXAWiECQ6Y","Confira a trajetória de Gugu Liberato","2019-11-23T00:55:30.000Z","UCuiLR4p6wQ3xLEm15pEn1Xw","Record News","25","19.30.11","#gugu|#liberato|#recordnews|#recordtv|#jornal|#notícias|#news","346106","5684","246","469","https://i.ytimg.com/vi/skXAWiECQ6Y/default.jpg","False","False","Gugu Liberato, que morreu nesta sexta-feira (22) aos 60 anos, construiu uma carreira de mais de três décadas de sucesso. O apresentador era um fenômeno de carisma, audiência e fez parte da família de milhares de brasileiros. Gugu marcou gerações ao longo de 30 anos de trajetória, que se confundem com a história da televisão brasileira"
"RS9LA2QBY9Y","Viva a magia do #NatalSadia","2019-11-22T12:37:50.000Z","UCwSI5m19-oWIVl7GGApzfBw","Sadia Brasil","24","19.30.11","Sadia|Natal|Familia|Comemoração|Festa|Celebração|Ceia|Jantar|Noite|Peru|Pernil|Tender|Lombo|Avô|Avó|Neto|Pai|Mãe|Filho|Filha|Neta|Celular|Magia|Receita|Comida|Árvore|Estrela|Luz|Acender|Preparo|Preparar|Blackout","14928594","4183","843","631","https://i.ytimg.com/vi/RS9LA2QBY9Y/default.jpg","False","False","O Natal é feito de histórias que a gente vive junto. Às vezes, um simples gesto basta pra acender toda a sua magia.Viva por inteiro a magia deste Natal ao lado de quem você gosta.Quanto mais você sabe sobre o Natal, melhor a Sadia fica."
"vGjBHqdFGj8","[BANGTAN BOMB] Let's do squats together - BTS (방탄소년단)","2019-11-23T06:00:04.000Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","19.30.11","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|뷔|정국|JUNGKOOK|진|JIN","1094884","225258","513","6229","https://i.ytimg.com/vi/vGjBHqdFGj8/default.jpg","False","False","BTS Official Homepage http://bts.ibighit.comBTS Blog http://btsblog.ibighit.comBTS Facebook https://www.facebook.com/bangtan.official"
"2HXB2TKy6vg","LIGUEI A BICICLETA MOTORIZADA PELA PRIMEIRA VEZ *projeto motorizada ep4*","2019-11-22T13:28:00.000Z","UCPJ6Diqv10p-rOfWdKSRs9w","Renan Fiorini","24","19.30.11","renan fiorini|renato garcia|leo da hornet|roma street|daily vlog|casa nova|casa dos youtubers|automotivo|mercedes benz|chevrolet|carro|motocicleta|motocross|fiorino|fiorinu|mansao cacador de lendas|quarto novo|trabalho secreto|descobri|minha irmã|namorada|hunters squad|cdl|piscina|camaro|xj6|xt660","751016","87665","2001","2135","https://i.ytimg.com/vi/2HXB2TKy6vg/default.jpg","False","False","🔴 Live Facebook: https://www.facebook.com/gaming/renanfioriniyt✅ Instagram: https://www.instagram.com/renanfiorini/📧 Contato: renanfiorini@outlook.com🛵 Minha moto: Kawasaki KX250F 2012🚗 Meu carro: Golf TSI 1.4 TurboFaço oque mais amo que é gravar vídeosSE INSCREVAAAAAAA🔰 PARCEIROS:🐦 PICHAU INFORMÁTICA: http://bit.ly/RenanPichau📷 INSTA: https://www.instagram.com/pichauoficial/📷 INSTA: https://www.instagram.com/pichaugaming/"
